Day,Month,Year,Decade,Country,Record_Type,Latitude,Longitude,Coord_Uncertainty_m,Vitality,Quantity,Quantity_Type,Habitat,Verification,Reference,Notes,Translated_Notes,Dataset_Name,Dataset_Key,Publishing_Org_Key,Institution_Code,Institution_ID,Rights_Holder,Access_Rights,License,Database
21,7,2016,2010s,France,Observation,46.204438,-1.417987,10,Unknown,1,Count,NA,Accepted,https://data.biodiversitydata.nl/obsint/observation/OBS.148110207,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
14,9,2016,2010s,France,Observation,46.217794,-1.506261,Unknown,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/4124838,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Julien Renoult,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,GBIF
19,9,2016,2010s,France,Observation,47.02522,-2.30814,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,NA,5eadc9bf-ceb9-493f-ba9d-04e62870766e,8b5f60a9-79c6-42f2-9c2f-6a2fa22b74f7,486,NA,NA,NA,NA,OBIS
10,10,2016,2010s,France,Observation,47.67445,-3.19909,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,7,2016,2010s,France,Observation,47.67445,-3.19909,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
24,4,2016,2010s,France,Observation,48.29294,-4.45493,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,6,2016,2010s,France,Observation,48.29384,-4.45354,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,10,2016,2010s,France,Observation,48.32548,-4.39306,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
25,5,2017,2010s,France,Observation,44.50775,-1.29597,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
29,10,2017,2010s,France,Observation,44.56666,-1.23798,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
12,4,2017,2010s,France,Observation,44.573771,-1.227568,244,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/104304106,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Julien Bottinelli,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
14,5,2017,2010s,France,Observation,44.62848,-1.24306,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,4,2017,2010s,France,Observation,44.66407,-1.17719,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,11,2017,2010s,France,Observation,44.67294,-1.23891,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,5,2017,2010s,France,Observation,44.67294,-1.23891,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,9,2017,2010s,France,Observation,44.68667,-1.23419,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
24,3,2017,2010s,France,Observation,47.65,-3.46667,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
13,11,2017,2010s,France,Observation,47.65143,-3.48026,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
18,6,2017,2010s,France,Observation,47.67445,-3.19909,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,11,2017,2010s,France,Observation,47.86294,-4.08933,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,7,2017,2010s,France,Observation,48.29332,-4.45359,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,6,2017,2010s,France,Observation,48.29332,-4.45359,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,9,2018,2010s,France,Observation,43.65601,-1.43762,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,9,2018,2010s,France,Observation,43.65601,-1.43762,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,7,2018,2010s,France,Observation,44.67168,-1.1508,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,5,2018,2010s,France,Observation,44.71395,-1.21064,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
27,12,2018,2010s,France,Observation,47.53056,-2.82306,10,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,10,2018,2010s,France,Observation,47.6714,-3.2083,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,5,2018,2010s,France,Observation,48.28273,-4.35804,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,8,2018,2010s,France,Observation,48.29662,-4.45252,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,8,2018,2010s,France,Observation,48.33454,-4.44796,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,9,2018,2010s,France,Observation,48.726545,-3.989388,5,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/18068512,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Natalie Downe,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,9,2018,2010s,France,Observation,48.72663,-3.98935,5,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/18068278,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Natalie Downe,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,6,2018,2010s,France,Observation,48.84993,-1.59757,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
1,10,2018,2010s,France,Observation,49.339988,-0.600871,100,Unknown,4,Count,NA,Accepted,https://data.biodiversitydata.nl/obsint/observation/OBS.164258116,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
22,11,2018,2010s,France,Observation,49.340306,-0.623935,165,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/18553949,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Mark,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
17,3,2018,2010s,France,Observation,49.58624,-1.24462,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
19,8,2018,2010s,France,Observation,50.99646,2.02524,25,Unknown,1,Count,NA,Accepted,https://data.biodiversitydata.nl/obsint/observation/OBS.162280956,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
11,4,2018,2010s,France,Observation,51.001865,2.041963,25,Unknown,1,Count,NA,Probable,https://data.biodiversitydata.nl/obsint/observation/OBS.150742867,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
11,4,2018,2010s,France,Observation,51.008177,2.104056,25,Unknown,1,Count,NA,Probable,https://data.biodiversitydata.nl/obsint/observation/OBS.150742840,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
28,10,2018,2010s,France,Observation,51.04325,2.36981,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,4,2019,2010s,France,Observation,44.595239,-1.210864,977,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/47074693,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,David Torres,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,2,2019,2010s,France,Observation,44.62848,-1.24306,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,4,2019,2010s,France,Observation,44.66407,-1.17719,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
18,5,2019,2010s,France,Observation,44.67294,-1.23891,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
25,5,2019,2010s,France,Observation,44.71395,-1.21064,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
24,12,2019,2010s,France,Observation,46.151699,-1.272949,Unknown,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/36926369,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,E.D. Cook,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
23,8,2019,2010s,France,Observation,46.16242,-1.17347,5015,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,6,2019,2010s,France,Observation,47.138191,-2.247317,357,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/27617147,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,kantor44,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
15,6,2019,2010s,France,Observation,47.300278,-2.518889,Unknown,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/27657597,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,N Valentina MSilva,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
22,6,2019,2010s,France,Observation,47.508087,-2.729637,250,Unknown,Unknown,NA,NA,Unconfirmed,NA,NA,NA,NA,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,bb646dff-a905-4403-a49b-6d378c2cf0d9,naturgucker,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,7,2019,2010s,France,Observation,47.582137,-2.917936,10,Unknown,1,Count,NA,Accepted,https://data.biodiversitydata.nl/obsint/observation/OBS.184584273,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
29,3,2019,2010s,France,Observation,47.67445,-3.19909,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
31,12,2019,2010s,France,Observation,47.702271,-3.313598,Unknown,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/37131953,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Butor and Gogol,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
31,12,2019,2010s,France,Observation,47.87006,-4.11496,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,4,2019,2010s,France,Observation,48.29332,-4.45359,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
14,4,2019,2010s,France,Observation,48.29332,-4.45359,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,6,2019,2010s,France,Observation,48.351,-4.56895,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,10,2019,2010s,France,Observation,48.57014,-1.97771,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
25,6,2019,2010s,France,Observation,48.59619,-2.01798,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,9,2019,2010s,France,Observation,48.62789,-2.03804,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
27,7,2019,2010s,France,Observation,48.654646,-2.023836,2,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/29696554,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,Valentin Hamon,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
30,10,2019,2010s,France,Observation,48.70142,-2.89524,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,8,2019,2010s,France,Observation,48.79942,-3.43752,10,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,8,2019,2010s,France,Observation,48.79943,-3.43739,10,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,8,2019,2010s,France,Observation,48.802428,-3.44176,21,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/31665347,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,loops76,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
28,8,2019,2010s,France,Observation,48.80243,-3.44183,10,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,9,2019,2010s,France,Observation,48.83139,-3.47333,10,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
29,8,2019,2010s,France,Observation,48.834416,-3.502124,19,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/31721954,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,loops76,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
29,8,2019,2010s,France,Observation,48.83447,-3.50172,10,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,7247dc2e-b862-4555-b533-7701d183271b,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,9,2019,2010s,France,Observation,49.339994,-0.604534,100,Unknown,1,Count,NA,Accepted,https://data.biodiversitydata.nl/obsint/observation/OBS.181338482,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
30,7,2019,2010s,France,Observation,49.41658,-1.172495,25,Unknown,1,Count,NA,Probable,https://data.biodiversitydata.nl/obsint/observation/OBS.177197675,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
3,3,2019,2010s,France,Observation,49.59055,-1.26487,75,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,0eb4ad83-f80d-4d86-83d8-f3a55ddd216f,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,6,2019,2010s,France,Observation,51.048156,2.365004,10,Unknown,1,Count,NA,Probable,https://data.biodiversitydata.nl/obsint/observation/OBS.175014098,NA,NA,NA,8a863029-f435-446a-821e-275f4f641165,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,Stichting Observation International,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
29,8,2020,2020s,France,Observation,44.62848,-1.24306,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
31,7,2020,2020s,France,Observation,44.62848,-1.24306,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
18,9,2020,2020s,France,Observation,44.64203,-1.23974,25,Unknown,Unknown,NA,NA,Probable,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
24,10,2020,2020s,France,Observation,44.662642,-1.153094,16,Unknown,Unknown,NA,NA,Accepted,https://www.inaturalist.org/observations/63385037,NA,NA,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,NA,trarieux79,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,10,2020,2020s,France,Observation,44.67294,-1.23891,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,7,2020,2020s,France,Observation,44.67294,-1.23891,25,Unknown,Unknown,NA,NA,Unconfirmed,NA,WGS84,NA,NA,25e3e8f1-86ee-440c-adfc-8e63759a6505,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
